年月日時,気温(℃),現地気圧(hPa),相対湿度(％),風速(m/s),雲量(10分比),降水量(mm)
2024/1/20 11:00,7,1026.9,57,1.9,,0
2024/1/20 12:00,7,1026.1,57,2.2,10,0
2024/1/20 13:00,6.5,1025.5,66,3.4,,0
2024/1/20 14:00,6.1,1025.4,73,2.9,,0
2024/1/20 15:00,5.8,1025.2,79,2.8,10,0
2024/1/20 16:00,6.6,1025.1,70,2.4,,0
2024/1/20 17:00,6.4,1025.2,68,3.2,,0
2024/1/20 18:00,5.9,1025,76,2.8,10,0
2024/1/20 19:00,5.5,1024.9,82,2.3,,0
2024/1/20 20:00,5.4,1025,85,1.8,,0
2024/1/20 21:00,5.3,1024.5,88,2.9,10,0
2024/1/20 22:00,4.8,1023.9,93,1.9,,1
2024/1/20 23:00,4.9,1023.1,93,2,,0
2024/1/21 0:00,4.7,1022.4,97,2.5,,1.5
2024/1/21 1:00,4.7,1021.6,97,2.7,,1.5
2024/1/21 2:00,4.8,1020.9,98,3.4,,2.5
2024/1/21 3:00,4.8,1019.4,98,2.6,10,2.5
2024/1/21 4:00,4.9,1018.2,98,1.6,,1
2024/1/21 5:00,4.9,1017.3,98,1.8,,2
2024/1/21 6:00,4.9,1016,98,2.2,10,3
2024/1/21 7:00,5.1,1014.4,99,2.6,,4.5
2024/1/21 8:00,5.3,1012.8,99,2.5,,5
2024/1/21 9:00,5.6,1012.1,99,4.4,10,4.5
2024/1/21 10:00,6.7,1009.9,99,3.6,,1.5
2024/1/21 11:00,7.4,1008.1,99,3.2,,1.5
2024/1/21 12:00,7.9,1005.8,99,3.8,10,1.5
2024/1/21 13:00,8.5,1004.7,99,3,,0
2024/1/21 14:00,9.1,1004.6,99,3.1,,0
2024/1/21 15:00,10.4,1004.1,98,2,10-,0.5
2024/1/21 16:00,11.1,1004.1,97,1.8,,0
2024/1/21 17:00,10.8,1004.9,95,2.9,,0
2024/1/21 18:00,10.9,1005.6,82,4.5,1,0
2024/1/21 19:00,11.3,1006.6,71,5.3,,0
2024/1/21 20:00,11.3,1008,69,3,,0
2024/1/21 21:00,11.3,1009.2,68,2.2,8,0
2024/1/21 22:00,11.6,1010.4,63,3.2,,0
2024/1/21 23:00,10.6,1011.4,63,2.7,,0
2024/1/22 0:00,9.5,1011.8,69,2.6,,0
2024/1/22 1:00,9.4,1012.4,70,2.2,,0
2024/1/22 2:00,8.9,1012.7,74,2.7,,0
2024/1/22 3:00,8.4,1013.1,77,2.1,0+,0
2024/1/22 4:00,8.7,1012.4,76,1.6,,0
2024/1/22 5:00,7.9,1013.6,80,1.7,,0
2024/1/22 6:00,6.9,1014.2,83,1.9,0,0
2024/1/22 7:00,7.1,1014.5,82,1.6,,0
2024/1/22 8:00,8.3,1015.3,79,3.2,,0
2024/1/22 9:00,10.4,1015.2,72,2.1,7,0
2024/1/22 10:00,11.7,1015.1,65,2.3,,0
2024/1/22 11:00,12.7,1014.2,59,1.8,,0
2024/1/22 12:00,12.7,1013.3,63,1.2,10-,0
2024/1/22 13:00,13.1,1011.8,62,0.7,,0
2024/1/22 14:00,13.8,1010.8,63,2.4,,0
2024/1/22 15:00,13.5,1010.8,63,2,9,0
2024/1/22 16:00,12.9,1010.7,70,1.9,,0
2024/1/22 17:00,12.4,1010.3,73,2,,0
2024/1/22 18:00,12,1010.3,79,2.7,10,0
2024/1/22 19:00,11.6,1009.9,83,2.9,,0
2024/1/22 20:00,11.2,1009.1,84,3.5,,0
2024/1/22 21:00,11.7,1008.2,86,3,9,0
2024/1/22 22:00,11.5,1007.4,87,2.2,,0
2024/1/22 23:00,10.4,1006.1,92,2.6,,0
2024/1/23 0:00,9.4,1005.4,97,0.4,,0
2024/1/23 1:00,8.7,1005.2,95,1.8,,0
2024/1/23 2:00,7.9,1004.2,96,1.9,,0
2024/1/23 3:00,7,1003.6,95,1.5,0,0
2024/1/23 4:00,7,1002.8,95,1.1,,0
2024/1/23 5:00,6.6,1002.8,96,0.4,,0
2024/1/23 6:00,6,1003,97,0.4,4,0
2024/1/23 7:00,6.2,1003.1,98,1,,0
2024/1/23 8:00,8,1003.1,77,1.6,,0
2024/1/23 9:00,9,1003.3,67,1.7,9,0
2024/1/23 10:00,10.1,1002.7,72,2,,0
2024/1/23 11:00,11.6,1001.4,69,1.3,,0
2024/1/23 12:00,12.3,1000.2,57,2.5,3,0
2024/1/23 13:00,12.7,999.5,52,2.7,,0
2024/1/23 14:00,12.8,998.6,43,3.5,,0
2024/1/23 15:00,12.4,998.3,44,1.9,4,0
2024/1/23 16:00,12.1,998.2,40,2.5,,0
2024/1/23 17:00,11.3,998.4,38,1.5,,0
2024/1/23 18:00,10,998.4,41,2.7,8,0
2024/1/23 19:00,9.7,998.2,38,2,,0
2024/1/23 20:00,8.3,998,46,3.2,,0
2024/1/23 21:00,8.2,997.8,54,4.1,10-,0
2024/1/23 22:00,7,997.7,56,2,,0
2024/1/23 23:00,6.5,997.4,53,1.6,,0
2024/1/24 0:00,5.5,997.1,52,1.1,,0
2024/1/24 1:00,6.3,997.4,32,4.1,,0
2024/1/24 2:00,5.6,997.8,30,3.4,,0
2024/1/24 3:00,4.3,998.3,38,4.1,0+,0
2024/1/24 4:00,4,998.7,39,5.4,,0
2024/1/24 5:00,3.6,999.4,41,3.9,,0
2024/1/24 6:00,3.5,1000.2,44,2.3,0+,0
2024/1/24 7:00,3.4,1000.7,43,4.9,,0
2024/1/24 8:00,3.8,1001.2,40,3.8,,0
2024/1/24 9:00,5,1001.8,37,4.8,0+,0
2024/1/24 10:00,6.4,1002.1,28,5.2,,0
2024/1/24 11:00,7,1001.7,28,5.3,,0
2024/1/24 12:00,6.3,1000.9,24,4.3,8,0
2024/1/24 13:00,6.6,1000.3,27,3.3,,0
2024/1/24 14:00,6.5,1000.4,26,5.3,,0
2024/1/24 15:00,6.3,1000.9,22,6,5,0
2024/1/24 16:00,5.3,1001.6,25,5.8,,0
2024/1/24 17:00,5,1002.5,21,5.8,,0
2024/1/24 18:00,4.2,1003.6,23,6.7,2,0
2024/1/24 19:00,3.7,1004,27,5.3,,0
2024/1/24 20:00,3.4,1004.4,27,5.7,,0
2024/1/24 21:00,2.5,1005,31,2.9,0,0
2024/1/24 22:00,2.6,1005.3,30,3.8,,0
2024/1/24 23:00,2.4,1005.5,31,3.3,,0
2024/1/25 0:00,1.1,1005.4,33,1.2,,0
2024/1/25 1:00,0.7,1005.4,39,1.2,,0
2024/1/25 2:00,1.1,1005.8,30,3,,0
2024/1/25 3:00,0.3,1006.1,36,1.8,0,0
2024/1/25 4:00,-0.2,1005.8,36,1.7,,0
2024/1/25 5:00,-0.3,1006.1,36,1,,0
2024/1/25 6:00,-0.9,1006.7,42,1.1,0,0
2024/1/25 7:00,0.5,1007.2,36,1.9,,0
2024/1/25 8:00,2.2,1007.6,35,1.1,,0
2024/1/25 9:00,4.6,1007.9,28,2,0+,0
2024/1/25 10:00,7,1008.2,26,3.4,,0
2024/1/25 11:00,8.3,1007.5,24,3.3,,0
2024/1/25 12:00,8.8,1006.4,20,6.8,0+,0
2024/1/25 13:00,8.6,1005.9,20,5.5,,0
2024/1/25 14:00,8.6,1006,21,5.9,,0
2024/1/25 15:00,7.9,1006.6,22,7.2,0+,0
2024/1/25 16:00,6.9,1006.9,24,5.8,,0
2024/1/25 17:00,6.2,1007.6,25,4.5,,0
2024/1/25 18:00,5.4,1008.5,29,4,0+,0
2024/1/25 19:00,4.6,1008.9,30,5.4,,0
2024/1/25 20:00,4.2,1009.4,31,3.8,,0
2024/1/25 21:00,4,1009.4,31,3.8,0,0
2024/1/25 22:00,4.5,1009.2,26,6.7,,0
2024/1/25 23:00,4,1009.1,31,7.3,,0
2024/1/26 0:00,3.9,1009.1,31,5,,0
2024/1/26 1:00,3.8,1009,32,4.3,,0
2024/1/26 2:00,3.2,1009,36,5.2,,0
2024/1/26 3:00,2.7,1009.4,36,2.3,0,0
2024/1/26 4:00,2.4,1009.3,38,1.4,,0
2024/1/26 5:00,3.6,1009.4,34,5.3,,0
2024/1/26 6:00,3,1010,36,2.8,0,0
2024/1/26 7:00,2.5,1010.5,38,3.2,,0
2024/1/26 8:00,4.3,1011.2,35,4.3,,0
2024/1/26 9:00,6.9,1011.3,29,4.6,0+,0
2024/1/26 10:00,8.9,1011.7,26,5.5,,0
2024/1/26 11:00,10.1,1011.2,25,6,,0
2024/1/26 12:00,11,1010.2,24,4.8,0+,0
2024/1/26 13:00,11.3,1009.6,24,3.9,,0
2024/1/26 14:00,11.2,1009.8,27,5.7,,0
2024/1/26 15:00,10,1010.4,28,7.7,0+,0
2024/1/26 16:00,9,1010.8,31,6.3,,0
2024/1/26 17:00,7.5,1011.1,36,5.6,,0
2024/1/26 18:00,7.5,1011.8,34,3.4,0+,0
2024/1/26 19:00,6.4,1012.6,39,5.1,,0
2024/1/26 20:00,5.8,1013.3,41,5.4,,0
2024/1/26 21:00,5.4,1013.8,42,5.2,0,0
2024/1/26 22:00,4.6,1014.1,44,3.5,,0
2024/1/26 23:00,4.5,1014.1,46,4.4,,0
2024/1/27 0:00,3.7,1014.2,51,3.3,,0
2024/1/27 1:00,3.6,1014.6,49,3.7,,0
2024/1/27 2:00,3.9,1014.9,44,5.4,,0
2024/1/27 3:00,4.2,1014.5,43,4.8,0,0
2024/1/27 4:00,4.4,1014.6,41,1.9,,0
2024/1/27 5:00,5,1014.5,42,4.7,,0
2024/1/27 6:00,5.1,1014.8,40,4,0,0
2024/1/27 7:00,4.3,1015.8,43,4.2,,0
2024/1/27 8:00,5.1,1016,42,6.1,,0
2024/1/27 9:00,7.4,1015.8,39,4.2,0+,0
2024/1/27 10:00,8.8,1016.4,34,4,,0
2024/1/27 11:00,9.6,1016,31,6.4,,0
2024/1/27 12:00,11.8,1015.2,32,3.7,0+,0
2024/1/27 13:00,11.4,1014.4,28,5.9,,0
2024/1/27 14:00,11.7,1014.1,28,2.8,,0
2024/1/27 15:00,11.3,1014.3,30,4,0+,0
2024/1/27 16:00,10.4,1014.7,31,3.2,,0
2024/1/27 17:00,9.2,1015.4,32,3.8,,0
2024/1/27 18:00,8.4,1016.2,35,2.9,0+,0
2024/1/27 19:00,7.4,1016.5,38,2.9,,0
2024/1/27 20:00,6.6,1016.7,40,3.1,,0
2024/1/27 21:00,6.5,1016.7,42,1.4,5,0
2024/1/27 22:00,5.6,1016.9,44,0.7,,0
2024/1/27 23:00,6.2,1017,43,1.8,,0
2024/1/28 0:00,5.5,1016.7,44,0.9,,0
2024/1/28 1:00,4.4,1016.6,46,1.1,,0
2024/1/28 2:00,4,1017.3,50,1.5,,0
2024/1/28 3:00,3.3,1016.9,54,2.3,0+,0
2024/1/28 4:00,3.1,1017.2,57,1.2,,0
2024/1/28 5:00,4.2,1017.5,54,1.7,,0
2024/1/28 6:00,4.2,1017.7,54,2.2,9,0
2024/1/28 7:00,3.9,1018.4,56,1.6,,0
2024/1/28 8:00,3.9,1018.4,57,1.6,,0
2024/1/28 9:00,4.8,1018.7,54,1,10-,0
2024/1/28 10:00,5.5,1018.6,51,1.9,,0
2024/1/28 11:00,7.7,1018,41,1.7,,0
2024/1/28 12:00,7.7,1016.9,42,0.8,10-,0
2024/1/28 13:00,8.9,1015.9,39,1.6,,0
2024/1/28 14:00,9.3,1015.9,40,1.2,,0
2024/1/28 15:00,9,1016.1,38,1.4,10-,0
2024/1/28 16:00,9,1016.4,38,1.4,,0
2024/1/28 17:00,7.9,1017,45,1.9,,0
2024/1/28 18:00,7.2,1018,48,1.5,10-,0
2024/1/28 19:00,7.1,1018.7,46,1.8,,0
2024/1/28 20:00,6.5,1019,52,2.1,,0
2024/1/28 21:00,6,1019.8,56,1.6,6,0
2024/1/28 22:00,5.9,1020.2,58,2.5,,0
2024/1/28 23:00,5.1,1020.7,62,1.9,,0
2024/1/29 0:00,4.8,1021,60,1.3,,0
2024/1/29 1:00,3.2,1021.1,67,1.6,,0
2024/1/29 2:00,4.4,1021.7,58,2.2,,0
2024/1/29 3:00,4,1022,58,1.8,0,0
2024/1/29 4:00,3.8,1022.3,61,1.9,,0
2024/1/29 5:00,3.1,1022.8,62,1.9,,0
2024/1/29 6:00,3.8,1023.3,55,1.9,0+,0
2024/1/29 7:00,3.2,1024.2,56,1.2,,0
2024/1/29 8:00,4.3,1024.9,55,1.5,,0
2024/1/29 9:00,6.3,1025.1,49,1.4,0+,0
2024/1/29 10:00,8.1,1025.3,41,3.3,,0
2024/1/29 11:00,8.8,1025.1,38,1.7,,0
2024/1/29 12:00,9.9,1024.4,37,1.5,0+,0
2024/1/29 13:00,11.3,1023.9,33,0.9,,0
2024/1/29 14:00,10.7,1023.7,29,1.3,,0
2024/1/29 15:00,10.1,1023.5,37,2.8,0+,0
2024/1/29 16:00,9.7,1023.7,39,1.8,,0
2024/1/29 17:00,8.5,1024.3,41,1.1,,0
2024/1/29 18:00,7,1025,44,3.1,0+,0
2024/1/29 19:00,7.5,1025.5,48,2.8,,0
2024/1/29 20:00,8.1,1025.5,55,2.2,,0
2024/1/29 21:00,6,1026.2,65,2,3,0
2024/1/29 22:00,7.7,1026,61,2.4,,0
2024/1/29 23:00,8.3,1025.7,60,1.8,,0
2024/1/30 0:00,6.5,1025.4,67,0.7,,0
2024/1/30 1:00,6.1,1025.3,62,3.9,,0
2024/1/30 2:00,4.8,1025.7,62,1.7,,0
2024/1/30 3:00,4.7,1026,62,2.1,9,0
2024/1/30 4:00,4.3,1025.9,62,1.7,,0
2024/1/30 5:00,4.5,1025.7,59,2,,0
2024/1/30 6:00,4.4,1026.3,58,1.7,8,0
2024/1/30 7:00,4.2,1027,59,1.8,,0
2024/1/30 8:00,4.6,1027.1,59,1.5,,0
2024/1/30 9:00,6.6,1027.2,53,1.3,0+,0
2024/1/30 10:00,8.7,1027.1,49,1.4,,0
2024/1/30 11:00,10.7,1026.7,40,1.4,,0
2024/1/30 12:00,12,1025.9,36,1,0,0
2024/1/30 13:00,11.7,1025,31,1.4,,0
2024/1/30 14:00,11.9,1024.5,31,1.1,,0
2024/1/30 15:00,11.7,1024.4,30,1,2,0
2024/1/30 16:00,11.2,1024.5,34,1.3,,0
2024/1/30 17:00,9.2,1025,46,2.6,,0
2024/1/30 18:00,8.2,1025.5,48,1,8,0
2024/1/30 19:00,7.7,1025.9,48,1.2,,0
2024/1/30 20:00,8.6,1026.3,58,2.3,,0
2024/1/30 21:00,7.9,1026,64,2,0+,0
2024/1/30 22:00,7,1025.9,65,1.6,,0
2024/1/30 23:00,6.4,1025.7,65,2,,0
2024/1/31 0:00,6.5,1025.5,64,0.7,,0
2024/1/31 1:00,6.1,1025.5,59,2.9,,0
2024/1/31 2:00,4.8,1025.5,62,1.6,,0
2024/1/31 3:00,5.4,1025.1,63,1.7,2,0
2024/1/31 4:00,4.7,1024.7,62,1.1,,0
2024/1/31 5:00,4.2,1024.6,65,1.7,,0
2024/1/31 6:00,3.5,1024.7,66,1.3,1,0
2024/1/31 7:00,4,1024.6,65,1.2,,0
2024/1/31 8:00,4.9,1024.1,60,1.1,,0
2024/1/31 9:00,6.7,1024,51,2,0+,0
2024/1/31 10:00,8.6,1023.8,49,2.6,,0
2024/1/31 11:00,10.3,1022.8,44,1.5,,0
2024/1/31 12:00,11.3,1021.4,43,1.8,0,0
2024/1/31 13:00,13.1,1019.7,44,2.6,,0
2024/1/31 14:00,13.3,1018.4,44,2.1,,0
2024/1/31 15:00,13.2,1018.6,50,2.2,0+,0
2024/1/31 16:00,13.3,1018.1,55,1.6,,0
2024/1/31 17:00,12.1,1017.5,64,1.3,,0
2024/1/31 18:00,12.8,1017.3,74,3.5,0+,0
2024/1/31 19:00,12.9,1017.1,80,3,,0
2024/1/31 20:00,12.4,1016.3,83,3.8,,0
2024/1/31 21:00,12.6,1015.3,84,3.8,0+,0
2024/1/31 22:00,12.2,1015.3,88,2.5,,0
2024/1/31 23:00,11.6,1014.7,89,3,,0
2024/2/1 0:00,9.6,1013.6,79,1.6,,0
2024/2/1 1:00,9.3,1013.5,60,1.1,,0
2024/2/1 2:00,8.9,1012.4,63,1.5,,0
2024/2/1 3:00,8.9,1011.3,57,2.5,9,0
2024/2/1 4:00,8.6,1010.7,60,2.2,,0
2024/2/1 5:00,8.2,1009.7,63,1.3,,0
2024/2/1 6:00,8.4,1008.6,60,1.9,8,0
2024/2/1 7:00,8.3,1008.6,64,2.1,,0
2024/2/1 8:00,9.3,1008.7,66,1.1,,0
2024/2/1 9:00,11.4,1009.4,59,2.4,0+,0
2024/2/1 10:00,14.8,1009.1,47,2.6,,0
2024/2/1 11:00,15.9,1008.8,43,3.4,,0
2024/2/1 12:00,15.5,1008.2,44,3.2,10-,0
2024/2/1 13:00,15.2,1008.2,40,3.5,,0
2024/2/1 14:00,14.6,1008.4,37,5.3,,0
2024/2/1 15:00,13.5,1009.1,36,4.6,8,0
2024/2/1 16:00,11.9,1010.5,36,3.9,,0
2024/2/1 17:00,10.2,1011.1,37,5.2,,0
2024/2/1 18:00,7.9,1012.7,39,5.6,6,0
2024/2/1 19:00,7,1013.7,39,4.2,,0
2024/2/1 20:00,6.2,1014.2,41,4.4,,0
2024/2/1 21:00,5.7,1014.7,42,4.7,10-,0
2024/2/1 22:00,5.3,1015.4,41,4.4,,0
2024/2/1 23:00,5.2,1015.8,41,5.3,,0
2024/2/2 0:00,5.1,1016.3,40,4.7,,0
2024/2/2 1:00,4.8,1017,38,5.1,,0
2024/2/2 2:00,4.7,1017.7,36,3.7,,0
2024/2/2 3:00,4.4,1017.8,37,3.9,10-,0
2024/2/2 4:00,4.1,1018.2,38,3.6,,0
2024/2/2 5:00,3.7,1018.4,38,3,,0
2024/2/2 6:00,3.8,1019.4,39,2.7,10-,0
2024/2/2 7:00,3.7,1020.1,40,2.5,,0
2024/2/2 8:00,3.8,1021,43,2.7,,0
2024/2/2 9:00,4,1021,45,3.1,10-,0
2024/2/2 10:00,3.9,1021.1,43,2,,0
2024/2/2 11:00,5.3,1020.7,45,2.3,,0
2024/2/2 12:00,5.5,1019.8,44,2,10,0
2024/2/2 13:00,5.5,1018.8,46,2.7,,0
2024/2/2 14:00,5.8,1018.4,45,2,,0
2024/2/2 15:00,6,1018.8,46,1.8,10-,0
2024/2/2 16:00,5.9,1019.2,43,0.9,,0
2024/2/2 17:00,6,1018.8,47,0.9,,0
2024/2/2 18:00,5.8,1019.5,48,1.5,10-,0
2024/2/2 19:00,5.8,1020.3,47,1.6,,0
2024/2/2 20:00,5.9,1020.4,47,1.4,,0
2024/2/2 21:00,6.2,1021,47,1.8,10-,0
2024/2/2 22:00,5.7,1021,44,4,,0
2024/2/2 23:00,5.3,1021.3,43,2.6,,0
2024/2/3 0:00,4.9,1021.3,45,2.7,,0
2024/2/3 1:00,5,1021.3,44,4.3,,0
2024/2/3 2:00,4.2,1021,45,2.5,,0
2024/2/3 3:00,4.1,1021.7,44,2.7,4,0
2024/2/3 4:00,3.9,1021.5,45,2.6,,0
2024/2/3 5:00,3.8,1022,46,3.7,,0
2024/2/3 6:00,4.1,1022.5,45,3.6,0+,0
2024/2/3 7:00,4.1,1023.5,45,1.8,,0
2024/2/3 8:00,4.4,1024.4,46,3,,0
2024/2/3 9:00,5.5,1024.3,45,1.9,0+,0
2024/2/3 10:00,7.6,1024.4,42,1.8,,0
2024/2/3 11:00,8.7,1023.7,36,2.3,,0
2024/2/3 12:00,10.1,1023,33,2.4,0+,0
2024/2/3 13:00,11.1,1021.8,33,2.1,,0
2024/2/3 14:00,10.4,1021.5,30,2.3,,0
2024/2/3 15:00,10.6,1021.6,31,1.9,1,0
2024/2/3 16:00,9.3,1021.9,44,2.9,,0
2024/2/3 17:00,8.3,1022.3,44,3,,0
2024/2/3 18:00,6.9,1022.6,49,2,5,0
2024/2/3 19:00,7.3,1022.8,47,1.7,,0
2024/2/3 20:00,7.8,1022.5,55,2.1,,0
2024/2/3 21:00,6.9,1022.4,59,1.6,9,0
2024/2/3 22:00,7.1,1022.4,60,1.4,,0
2024/2/3 23:00,6.9,1022,42,2.2,,0
2024/2/4 0:00,6.6,1021.8,45,2.1,,0
2024/2/4 1:00,6.3,1021.1,47,1.7,,0
2024/2/4 2:00,4.5,1020.8,73,1.7,,0
2024/2/4 3:00,5,1020.9,64,2.7,10,0
2024/2/4 4:00,4.2,1021.1,73,2.8,,0
2024/2/4 5:00,2.6,1020.9,95,0.4,,1.5
2024/2/4 6:00,3,1020.7,98,0.7,10,1
2024/2/4 7:00,3.2,1020.7,98,0.9,,0.5
2024/2/4 8:00,3.8,1021.4,99,1.1,,0.5
2024/2/4 9:00,3.1,1022.4,95,1.3,10,0.5
2024/2/4 10:00,3.4,1021.9,92,1.4,,1
2024/2/4 11:00,3.9,1021.3,89,0.8,,0
2024/2/4 12:00,4.6,1020.4,86,1.7,10-,0
2024/2/4 13:00,5.7,1019.6,85,1.5,,0
2024/2/4 14:00,6.1,1019.4,65,1.4,,0
2024/2/4 15:00,6.4,1019.8,63,2.6,10-,0
2024/2/4 16:00,6.7,1019.9,68,2.6,,0
2024/2/4 17:00,6.3,1020.4,73,1.7,,0
2024/2/4 18:00,6.2,1021.1,77,0.9,10-,0
2024/2/4 19:00,5.7,1021.5,82,1.3,,0
2024/2/4 20:00,5.3,1022.1,82,2,,0
2024/2/4 21:00,4.6,1022.6,84,2.3,4,0
2024/2/4 22:00,5.6,1022.5,53,3.8,,0
2024/2/4 23:00,4.9,1021.9,52,2,,0
2024/2/5 0:00,5.3,1021.9,50,4.6,,0
2024/2/5 1:00,5.6,1021.8,47,2.3,,0
2024/2/5 2:00,5.6,1021.6,48,2.1,,0
2024/2/5 3:00,4.5,1020,51,2.7,10-,0
2024/2/5 4:00,4.2,1020.5,53,2.1,,0
2024/2/5 5:00,4.3,1020.2,52,2.8,,0
2024/2/5 6:00,4.7,1020.7,50,2.4,10,0
2024/2/5 7:00,5.1,1020.8,50,1.6,,0
2024/2/5 8:00,5.1,1021.8,52,2.4,,0
2024/2/5 9:00,5.9,1019.9,54,1.4,10,0
2024/2/5 10:00,6,1019.7,57,1.1,,0
2024/2/5 11:00,5.7,1018.8,59,1,,0
2024/2/5 12:00,4.9,1017.4,62,2.1,10,0
2024/2/5 13:00,1.9,1013.7,93,2.7,,1
2024/2/5 14:00,1.7,1014.2,97,2.4,,1
2024/2/5 15:00,0.9,1013.3,98,1.5,10,2
2024/2/5 16:00,0.8,1012.9,98,2.5,,2.5
2024/2/5 17:00,0.6,1013,98,2.3,,2.5
2024/2/5 18:00,0.7,1011.8,98,3.6,10,2.5
2024/2/5 19:00,0.6,1010.6,98,3.9,,3
2024/2/5 20:00,0.4,1011.3,98,5.6,,5
2024/2/5 21:00,0.4,1012,98,6.1,10,5
2024/2/5 22:00,0.6,1010.6,98,3.5,,5
2024/2/5 23:00,0.8,1010.6,98,3.2,,4.5
2024/2/6 0:00,0.9,1010.2,98,3.3,,1
2024/2/6 1:00,1.2,1010.4,97,3.5,,0
2024/2/6 2:00,1.9,1010.8,96,4.5,,0
2024/2/6 3:00,1.8,1010.7,97,2.2,10,0
2024/2/6 4:00,2.2,1011.5,94,2.1,,0
2024/2/6 5:00,1.9,1012.1,96,1.8,,0
2024/2/6 6:00,2,1012.7,96,2.5,10,0
2024/2/6 7:00,2.2,1013.4,96,2.5,,0
2024/2/6 8:00,2.7,1014,95,2.9,,0
2024/2/6 9:00,3.2,1014.4,92,3.1,10,0
2024/2/6 10:00,3.4,1014.7,93,2.4,,0.5
2024/2/6 11:00,3.4,1014.3,93,2,,0.5
2024/2/6 12:00,4,1013.5,91,1.8,10,0
2024/2/6 13:00,4.4,1013,92,2.4,,0.5
2024/2/6 14:00,4.7,1013,90,1.9,,0
2024/2/6 15:00,4.9,1013.3,89,1.9,10,0.5
2024/2/6 16:00,5,1012.9,91,2.3,,0
2024/2/6 17:00,4.6,1013.2,91,1.9,,0
2024/2/6 18:00,4.5,1013.7,92,2.6,10-,0
2024/2/6 19:00,4.4,1013.9,93,1.8,,0
2024/2/6 20:00,4.1,1014.6,93,1.3,,0
2024/2/6 21:00,3.5,1015,92,1.5,10-,0
2024/2/6 22:00,3.5,1014.7,93,0.8,,0
2024/2/6 23:00,3.9,1014.6,90,1.3,,0
2024/2/7 0:00,3.5,1014.1,93,1.2,,0
2024/2/7 1:00,2.5,1013.7,93,2.5,,0
2024/2/7 2:00,2.6,1014.1,89,1.7,,0
2024/2/7 3:00,2.4,1014,85,1.6,3,0
2024/2/7 4:00,2.1,1014.1,85,2.4,,0
2024/2/7 5:00,0.9,1014.2,91,1.4,,0
2024/2/7 6:00,0,1014.1,96,0.8,1,0
2024/2/7 7:00,1.1,1014.4,91,1.8,,0
2024/2/7 8:00,2.5,1014.7,81,1.1,,0
2024/2/7 9:00,4.5,1014.5,66,1.4,0+,0
2024/2/7 10:00,5.5,1014.1,59,2.1,,0
2024/2/7 11:00,6.4,1013.5,56,2.5,,0
2024/2/7 12:00,7.3,1012.3,51,2.2,0+,0
2024/2/7 13:00,8.7,1011.3,52,1.4,,0
2024/2/7 14:00,9,1010.9,46,1.4,,0
2024/2/7 15:00,8.9,1010.9,41,1.2,2,0
2024/2/7 16:00,8.5,1011,46,2,,0
2024/2/7 17:00,6.7,1011.4,55,0.7,,0
2024/2/7 18:00,5.7,1012.2,62,1.7,1,0
2024/2/7 19:00,5.3,1012.8,62,1.1,,0
2024/2/7 20:00,4.9,1013.2,63,1.6,,0
2024/2/7 21:00,4.6,1013.4,69,1.2,2,0
2024/2/7 22:00,4.4,1013.4,67,1.7,,0
2024/2/7 23:00,4,1013.4,69,1.2,,0
2024/2/8 0:00,4.2,1013.2,72,1.9,,0
2024/2/8 1:00,3.2,1013.1,79,2.1,,0
2024/2/8 2:00,3.5,1012.9,74,2.4,,0
2024/2/8 3:00,2.8,1013,76,1.6,1,0
2024/2/8 4:00,1.9,1013.2,83,2.1,,0
2024/2/8 5:00,2.5,1013,79,2.5,,0
2024/2/8 6:00,2.7,1013.4,81,1.4,9,0
2024/2/8 7:00,2.2,1014.1,80,1.4,,0
2024/2/8 8:00,2,1014,78,1.3,,0
2024/2/8 9:00,3.4,1013.9,69,1.6,9,0
2024/2/8 10:00,5,1014,63,1.7,,0
2024/2/8 11:00,7.7,1013.7,54,2.4,,0
2024/2/8 12:00,8.9,1012.9,45,2.4,2,0
2024/2/8 13:00,9.4,1012,38,2.1,,0
2024/2/8 14:00,10.3,1011.7,41,3,,0
2024/2/8 15:00,9.9,1011.7,43,1.8,1,0
2024/2/8 16:00,9.6,1011.8,41,2.4,,0
2024/2/8 17:00,8.5,1012.3,44,1.7,,0
2024/2/8 18:00,6.6,1012.9,51,0.9,3,0
2024/2/8 19:00,6.4,1013.2,51,1.1,,0
2024/2/8 20:00,7.1,1013.8,46,4.2,,0
2024/2/8 21:00,5.9,1014.2,50,1.5,3,0
2024/2/8 22:00,5.4,1014.3,54,2,,0
2024/2/8 23:00,5.7,1014.5,54,2.4,,0
2024/2/9 0:00,5.6,1014.6,53,2,,0
2024/2/9 1:00,5.1,1014.8,57,2.2,,0
2024/2/9 2:00,4.8,1014.9,59,2,,0
2024/2/9 3:00,4.4,1015,60,1.7,9,0
2024/2/9 4:00,4.2,1014.8,60,1.9,,0
2024/2/9 5:00,3.3,1014.9,65,2.6,,0
2024/2/9 6:00,3.5,1015.4,65,1.2,10-,0
2024/2/9 7:00,3.9,1016.3,63,1.9,,0
2024/2/9 8:00,4.7,1016.6,60,2.4,,0
2024/2/9 9:00,6.5,1016.8,52,1.8,10-,0
2024/2/9 10:00,7.8,1017,49,2.7,,0
2024/2/9 11:00,8.7,1016.7,47,2.5,,0
2024/2/9 12:00,9.6,1015.7,42,2.8,7,0
2024/2/9 13:00,10.3,1014.2,40,2,,0
